policy_id,policy_version,enabled,model_family,ticker,accession_number,source_document,metric_name,concept_name,candidate_value,value_tolerance,unit,period_start,period_end,decision,status_reason,scope_override,confidence_override,reviewed_by,reviewed_at,period_start_override,period_end_override,value_override
trprev_r58_214b35160ec4caa8,transportation_run58_conservative_adjudication_v1,1,transportation,DAC,0001104659-22-030016,dac-20201231x20f.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.982,0.000001,ratio,,2021-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_929086043955962a,transportation_run58_conservative_adjudication_v1,1,transportation,DAC,0001104659-23-030602,dac-20221231x20f.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.973,0.000001,ratio,,2022-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_6f327262b8265dd9,transportation_run58_conservative_adjudication_v1,1,transportation,DAC,0001104659-24-029397,dac-20231231x20f.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.977,0.000001,ratio,,2023-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_e7241d0bc45a3215,transportation_run58_conservative_adjudication_v1,1,transportation,DAC,0001104659-26-021574,dac-20251231x20f.htm,tce_day_rate,TransportationDiscoveryTceDayRate,18175.0,0.000001,USD_per_day,,2025-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_91583e2661cda09a,transportation_run58_conservative_adjudication_v1,1,transportation,DAL,0000027904-20-000010,dal-20200630.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.6,0.000001,ratio,,2020-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_4ffecb4db6ae3066,transportation_run58_conservative_adjudication_v1,1,transportation,DSKE,0001558370-20-012567,dske-20200930x10q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.925,0.000001,ratio,,2020-09-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_fd6d68d3106773ed,transportation_run58_conservative_adjudication_v1,1,transportation,DSX,0001104659-22-051154,dsx-20211231x20f.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.991,0.000001,ratio,,2021-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ebc0b8739c7b9c98,transportation_run58_conservative_adjudication_v1,1,transportation,ESEA,0001171843-25-006803,esea20251024_6k.htm,tce_day_rate,TransportationDiscoveryTceDayRate,28468.0,0.000001,USD_per_day,,2025-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ff9f48e4eefff153,transportation_run58_conservative_adjudication_v1,1,transportation,ESEA,0001171843-25-006804,esea20251024_6k.htm,tce_day_rate,TransportationDiscoveryTceDayRate,28468.0,0.000001,USD_per_day,,2025-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_b2819e12d81d80c3,transportation_run58_conservative_adjudication_v1,1,transportation,FDX,0001564590-21-014160,fdx-10q_20210228.htm,purchased_transportation_ratio,TransportationDiscoveryPurchasedTransportationRatio,0.24,0.000001,ratio,,2021-02-28,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ef9dd620fd3f6d4c,transportation_run58_conservative_adjudication_v1,1,transportation,GATX,0000040211-18-000067,gatx20180630-10q.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,0.9890000000000001,0.000001,ratio,,2018-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_092851c8102ba318,transportation_run58_conservative_adjudication_v1,1,transportation,GATX,0000040211-18-000083,gatx20180930-10q.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,0.992,0.000001,ratio,,2018-09-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_c710603355fa1dfc,transportation_run58_conservative_adjudication_v1,1,transportation,GATX,0000040211-20-000035,gatx20200331-10q.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,0.99,0.000001,ratio,,2020-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_aefa1f7318b0c289,transportation_run58_conservative_adjudication_v1,1,transportation,GATX,0000040211-20-000074,gatx20200630-10q.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,0.987,0.000001,ratio,,2020-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_2366d20dabb0854a,transportation_run58_conservative_adjudication_v1,1,transportation,GATX,0000040211-20-000097,gmt-20200930.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,0.982,0.000001,ratio,,2020-09-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_b0e5c0830b4ea0f9,transportation_run58_conservative_adjudication_v1,1,transportation,GATX,0000040211-21-000018,gmt-20201231.htm,equipment_utilization,TransportationDiscoveryEquipmentUtilization,0.981,0.000001,ratio,,2020-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_337de1381de2af76,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-20-009428,gnk-20200630x10q.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.978,0.000001,ratio,,2020-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_fb85a35dce99bdd2,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-21-001621,gnk-20201231x10k.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.98,0.000001,ratio,,2020-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_676b91ed42aad0e6,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-21-005956,gnk-20210331x10q.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.978,0.000001,ratio,,2021-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_03d22e02288e112a,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-21-010257,gnk-20210630x10q.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.981,0.000001,ratio,,2021-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_1b1a7731af9c98f2,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-21-014335,gnk-20210930x10q.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.981,0.000001,ratio,,2021-09-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_fd27cc3d4f21d2d4,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-22-001938,gnk-20211231x10k.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.98,0.000001,ratio,,2021-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_12155cfffeca26b4,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-23-001781,gnk-20221231x10k.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.98,0.000001,ratio,,2022-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_2778d7229e526b95,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-24-001857,gnk-20231231x10k.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.98,0.000001,ratio,,2023-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_51ffffcfb473935c,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001558370-25-001309,gnk-20241231x10k.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.98,0.000001,ratio,,2024-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ad105046dca2682c,transportation_run58_conservative_adjudication_v1,1,transportation,GNK,0001104659-26-017117,gnk-20251231x10k.htm,fleet_utilization,TransportationDiscoveryFleetUtilization,0.98,0.000001,ratio,,2025-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_007bad368859050e,transportation_run58_conservative_adjudication_v1,1,transportation,HTLD,0000799233-19-000018,htld2019q110q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.851,0.000001,ratio,,2019-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_76ac66e2a55e6e84,transportation_run58_conservative_adjudication_v1,1,transportation,HTLD,0000799233-20-000026,htld-20200331.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.8959999999999999,0.000001,ratio,,2020-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_0b4e18e2b7d26be6,transportation_run58_conservative_adjudication_v1,1,transportation,HTLD,0000799233-21-000028,htld-20210331.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.88,0.000001,ratio,,2021-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_ba5ba140dd1cc54d,transportation_run58_conservative_adjudication_v1,1,transportation,HTLD,0000799233-22-000022,htld-20220331.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.852,0.000001,ratio,,2022-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_3f585cd9d6dd46e0,transportation_run58_conservative_adjudication_v1,1,transportation,HTLD,0000799233-23-000021,htld-20230331.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.9309999999999999,0.000001,ratio,,2023-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_1698ef2c11159289,transportation_run58_conservative_adjudication_v1,1,transportation,KNX,0001492691-21-000040,knx-20210331.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.818,0.000001,ratio,,2021-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_b96ffbac165075fc,transportation_run58_conservative_adjudication_v1,1,transportation,KNX,0001492691-20-000013,knx-10k12312019.htm,purchased_transportation_ratio,TransportationDiscoveryPurchasedTransportationRatio,0.307,0.000001,ratio,,2019-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_32fed8b7b82c350c,transportation_run58_conservative_adjudication_v1,1,transportation,KNX,0001492691-21-000016,knx-20201231.htm,purchased_transportation_ratio,TransportationDiscoveryPurchasedTransportationRatio,0.175,0.000001,ratio,,2020-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_6a9846b1e01991cd,transportation_run58_conservative_adjudication_v1,1,transportation,KSU,0000054480-20-000015,kcs1231201910k.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.691,0.000001,ratio,,2019-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_fa640c0dd69e705f,transportation_run58_conservative_adjudication_v1,1,transportation,LTM,0001213900-20-006807,f20f2019_latamairlines.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.012,0.000001,ratio,,2019-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_a96f0c35999f4989,transportation_run58_conservative_adjudication_v1,1,transportation,LTM,0001628280-24-006398,ltm-20231231.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.8079999999999999,0.000001,ratio,,2023-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_61e4ad6b8d43b268,transportation_run58_conservative_adjudication_v1,1,transportation,LUV,0000092380-19-000077,luv-6302019x10q.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.838,0.000001,ratio,,2019-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_bcaad57e39bf755e,transportation_run58_conservative_adjudication_v1,1,transportation,LUV,0000092380-19-000085,luv-9302019x10q.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.8370000000000001,0.000001,ratio,,2019-09-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_d457195e007f5035,transportation_run58_conservative_adjudication_v1,1,transportation,LUV,0000092380-20-000024,luv-12312019x10k.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.835,0.000001,ratio,,2019-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_1827cd2827849ab2,transportation_run58_conservative_adjudication_v1,1,transportation,LUV,0000092380-20-000122,luv-20200630.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.078,0.000001,ratio,,2020-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_b468364c55a13154,transportation_run58_conservative_adjudication_v1,1,transportation,LUV,0000092380-23-000049,luv-20230930.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.125,0.000001,ratio,,2023-09-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_167d14fa59b32364,transportation_run58_conservative_adjudication_v1,1,transportation,LUV,0000092380-24-000027,luv-20231231.htm,passenger_load_factor,TransportationDiscoveryPassengerLoadFactor,0.147,0.000001,ratio,,2023-12-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_b38238eba201c87f,transportation_run58_conservative_adjudication_v1,1,transportation,MRTN,0001437749-18-009293,mrtn20180331_10q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.927,0.000001,ratio,,2018-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_f9594a895a9aa4cd,transportation_run58_conservative_adjudication_v1,1,transportation,MRTN,0001437749-19-009167,mrtn20190331_10q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.9109999999999999,0.000001,ratio,,2019-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_fca7fffc4646a87f,transportation_run58_conservative_adjudication_v1,1,transportation,MRTN,0001437749-20-009914,mrtn20200331_10q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.9179999999999999,0.000001,ratio,,2020-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_56b68a311686d35d,transportation_run58_conservative_adjudication_v1,1,transportation,MRTN,0001437749-21-011225,mrtn20210331_10q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.892,0.000001,ratio,,2021-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_a363212e48b53bd3,transportation_run58_conservative_adjudication_v1,1,transportation,MRTN,0001437749-22-011121,mrtn20220331_10q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.875,0.000001,ratio,,2022-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_71a579aa9a60b242,transportation_run58_conservative_adjudication_v1,1,transportation,MRTN,0001437749-22-019247,mrtn20220630_10q.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.8759999999999999,0.000001,ratio,,2022-06-30,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
trprev_r58_6dda490b4cf18d8e,transportation_run58_conservative_adjudication_v1,1,transportation,NSC,0000702165-21-000011,nsc-20210331.htm,operating_ratio,TransportationDiscoveryOperatingRatio,0.615,0.000001,ratio,,2021-03-31,ACCEPTED,exact_prior_accepted_disclosure_confirmation,,1.0,codex_transportation_conservative_review_v1,2026-07-27T12:00:00-05:00,,,
